text,id,label
" (2)The listed entity shall not forfeit unclaimed interest/dividend and such unclaimed interest/dividend shall be transferred to the ‘Investor Education and Protection Fund’ set up as per Section 125 of the Companies Act, 2013.
                 ",4062,"[{""end"": 21, ""labels"": [""Subject-Organisation""], ""start"": 8, ""text"": ""listed entity""}, {""end"": 39, ""labels"": [""Objective""], ""start"": 21, ""text"": "" shall not forfeit""}, {""end"": 125, ""labels"": [""Objective""], ""start"": 105, ""text"": ""shall be transferred""}, {""end"": 172, ""labels"": [""Object-General""], ""start"": 134, ""text"": ""Investor Education and Protection Fund""}, {""end"": 226, ""labels"": [""Legal Doc""], ""start"": 188, ""text"": ""Section 125 of the Companies Act, 2013""}, {""end"": 58, ""labels"": [""Legal Term""], ""start"": 50, ""text"": ""interest""}, {""end"": 67, ""labels"": [""Legal Term""], ""start"": 59, ""text"": ""dividend""}, {""end"": 95, ""labels"": [""Legal Term""], ""start"": 87, ""text"": ""interest""}, {""end"": 104, ""labels"": [""Legal Term""], ""start"": 96, ""text"": ""dividend""}]"
" 25.(1) The debt securities issued to the public or on a private placement basis, which are listed in recognised stock exchanges, shall be traded and such trades shall be cleared and settled in recognised clearing corporation subject to conditions specified by the Board.
                 ",2460,"[{""end"": 27, ""labels"": [""Legal Term""], ""start"": 12, ""text"": ""debt securities""}, {""end"": 128, ""labels"": [""Subject-Organisation""], ""start"": 102, ""text"": ""recognised stock exchanges""}, {""end"": 225, ""labels"": [""Subject-Organisation""], ""start"": 194, ""text"": ""recognised clearing corporation""}, {""end"": 270, ""labels"": [""Authority""], ""start"": 265, ""text"": ""Board""}, {""end"": 80, ""labels"": [""Transaction""], ""start"": 28, ""text"": ""issued to the public or on a private placement basis""}, {""end"": 128, ""labels"": [""Transaction""], ""start"": 92, ""text"": ""listed in recognised stock exchanges""}, {""end"": 190, ""labels"": [""Objective""], ""start"": 130, ""text"": ""shall be traded and such trades shall be cleared and settled""}]"
" (3)The merchant banker(s) shall ensure that all transaction specific disclosures required in Schedule I of these regulations are complied with:
 Provided that where the issuer is a body corporate to which the Companies Act, 2013 applies, the merchant banker(s) shall also ensure that the disclosures under Companies Act, 2013 and rules made thereunder are complied with.
                 ",2476,"[{""end"": 23, ""labels"": [""Subject-Organisation""], ""start"": 8, ""text"": ""merchant banker""}, {""end"": 44, ""labels"": [""Objective""], ""start"": 27, ""text"": ""shall ensure that""}, {""end"": 81, ""labels"": [""Object-General""], ""start"": 49, ""text"": ""transaction specific disclosures""}, {""end"": 125, ""labels"": [""Legal Doc""], ""start"": 94, ""text"": ""Schedule I of these regulations""}, {""end"": 176, ""labels"": [""Subject-Organisation""], ""start"": 170, ""text"": ""issuer""}, {""end"": 196, ""labels"": [""Subject-Organisation""], ""start"": 182, ""text"": ""body corporate""}, {""end"": 229, ""labels"": [""Legal Doc""], ""start"": 210, ""text"": ""Companies Act, 2013""}, {""end"": 261, ""labels"": [""Subject-Organisation""], ""start"": 243, ""text"": ""merchant banker(s)""}, {""end"": 326, ""labels"": [""Legal Doc""], ""start"": 307, ""text"": ""Companies Act, 2013""}, {""end"": 279, ""labels"": [""Objective""], ""start"": 262, ""text"": ""shall also ensure""}, {""end"": 336, ""labels"": [""Object-General""], ""start"": 331, ""text"": ""rules""}]"
" 14.In addition to the information that a company is required to disclose, in relation to employee benefits under the Companies Act, 2013, the board of directors of such a company shall also disclose the details of the scheme(s) being implemented, as specified by SEBI in this regard.
                 ",2533,"[{""end"": 199, ""labels"": [""Objective""], ""start"": 180, ""text"": ""shall also disclose""}, {""end"": 49, ""labels"": [""Subject-Organisation""], ""start"": 42, ""text"": ""company""}, {""end"": 107, ""labels"": [""Object-General""], ""start"": 90, ""text"": ""employee benefits""}, {""end"": 137, ""labels"": [""Legal Doc""], ""start"": 118, ""text"": ""Companies Act, 2013""}, {""end"": 161, ""labels"": [""Subject-Organisation""], ""start"": 143, ""text"": ""board of directors""}, {""end"": 179, ""labels"": [""Subject-Organisation""], ""start"": 172, ""text"": ""company""}, {""end"": 268, ""labels"": [""Authority""], ""start"": 264, ""text"": ""SEBI""}, {""end"": 246, ""labels"": [""Transaction""], ""start"": 219, ""text"": ""scheme(s) being implemented""}]"
" (2)Where the issue is managed by more than one lead manager, the rights, obligations and responsibilities, relating to disclosures, allotment, refund and underwriting obligations among other things, if any, of each lead manager shall be predetermined and be disclosed in the draft offer document and the offer document.
                 ",2358,"[{""end"": 19, ""labels"": [""Legal Term""], ""start"": 14, ""text"": ""issue""}, {""end"": 47, ""labels"": [""Value""], ""start"": 34, ""text"": ""more than one""}, {""end"": 60, ""labels"": [""Subject-Organisation""], ""start"": 48, ""text"": ""lead manager""}, {""end"": 106, ""labels"": [""Object-General""], ""start"": 66, ""text"": ""rights, obligations and responsibilities""}, {""end"": 179, ""labels"": [""Object-General""], ""start"": 120, ""text"": ""disclosures, allotment, refund and underwriting obligations""}, {""end"": 228, ""labels"": [""Subject-Organisation""], ""start"": 216, ""text"": ""lead manager""}, {""end"": 296, ""labels"": [""Legal Term""], ""start"": 276, ""text"": ""draft offer document""}, {""end"": 320, ""labels"": [""Legal Term""], ""start"": 305, ""text"": ""offer document.""}, {""end"": 268, ""labels"": [""Objective""], ""start"": 229, ""text"": ""shall be predetermined and be disclosed""}]"
" (3)The issuer shall, in consultation with the lead manager(s), appoint other registered intermediaries after the lead manager(s) have independently assessed their capability to carry out their obligations.
                 ",2359,"[{""end"": 14, ""labels"": [""Subject-Organisation""], ""start"": 8, ""text"": ""issuer""}, {""end"": 62, ""labels"": [""Subject-Organisation""], ""start"": 47, ""text"": ""lead manager(s)""}, {""end"": 71, ""labels"": [""Transaction""], ""start"": 64, ""text"": ""appoint""}, {""end"": 103, ""labels"": [""Subject-Organisation""], ""start"": 78, ""text"": ""registered intermediaries""}, {""end"": 129, ""labels"": [""Subject-Organisation""], ""start"": 114, ""text"": ""lead manager(s)""}, {""end"": 157, ""labels"": [""Transaction""], ""start"": 135, ""text"": ""independently assessed""}, {""end"": 205, ""labels"": [""Object-General""], ""start"": 194, ""text"": ""obligations""}, {""end"": 103, ""labels"": [""Objective""], ""start"": 64, ""text"": ""appoint other registered intermediaries""}, {""end"": 187, ""labels"": [""Transaction""], ""start"": 164, ""text"": ""capability to carry out""}]"
" (8)Subject to the requirements of Companies Act, 2013 read with Companies (Share Capital and Debenture) Rules, 2014, as amended from time to time, as may be applicable, the company may lend monies to the trust on appropriate terms and conditions to acquire the shares either through new issue or secondary acquisition, for the purposes of implementation of the scheme(s).
                 ",2498,"[{""end"": 54, ""labels"": [""Legal Doc""], ""start"": 35, ""text"": ""Companies Act, 2013""}, {""end"": 116, ""labels"": [""Legal Doc""], ""start"": 65, ""text"": ""Companies (Share Capital and Debenture) Rules, 2014""}, {""end"": 197, ""labels"": [""Objective""], ""start"": 182, ""text"": ""may lend monies""}, {""end"": 181, ""labels"": [""Subject-Organisation""], ""start"": 174, ""text"": ""company""}, {""end"": 210, ""labels"": [""Subject-Organisation""], ""start"": 205, ""text"": ""trust""}, {""end"": 368, ""labels"": [""Transaction""], ""start"": 340, ""text"": ""implementation of the scheme""}, {""end"": 268, ""labels"": [""Legal Term""], ""start"": 262, ""text"": ""shares""}, {""end"": 146, ""labels"": [""Date/Time""], ""start"": 134, ""text"": ""time to time""}, {""end"": 268, ""labels"": [""Objective""], ""start"": 247, ""text"": ""to acquire the shares""}, {""end"": 246, ""labels"": [""Object-General""], ""start"": 226, ""text"": ""terms and conditions""}, {""end"": 293, ""labels"": [""Legal Term""], ""start"": 284, ""text"": ""new issue""}, {""end"": 318, ""labels"": [""Legal Term""], ""start"": 297, ""text"": ""secondary acquisition""}]"
" 9.A depository shall pay to the Board, a percentage of the annual custody charges collected by it from the issuers as specified in Part A of Second Schedule in the manner specified in Part B thereof.
                 ",2965,"[{""end"": 15, ""labels"": [""Subject-Organisation""], ""start"": 5, ""text"": ""depository""}, {""end"": 38, ""labels"": [""Authority""], ""start"": 33, ""text"": ""Board""}, {""end"": 52, ""labels"": [""Value""], ""start"": 42, ""text"": ""percentage""}, {""end"": 25, ""labels"": [""Objective""], ""start"": 16, ""text"": ""shall pay""}, {""end"": 157, ""labels"": [""Legal Doc""], ""start"": 132, ""text"": ""Part A of Second Schedule""}, {""end"": 191, ""labels"": [""Legal Doc""], ""start"": 185, ""text"": ""Part B""}, {""end"": 98, ""labels"": [""Transaction""], ""start"": 83, ""text"": ""collected by it""}]"
" 7C. (1) The Board may designate a division to function as the independent Office of Informant Protection.
                 ",3698,"[{""end"": 105, ""labels"": [""Authority""], ""start"": 63, ""text"": ""independent Office of Informant Protection""}, {""end"": 18, ""labels"": [""Authority""], ""start"": 13, ""text"": ""Board""}, {""end"": 32, ""labels"": [""Objective""], ""start"": 19, ""text"": ""may designate""}, {""end"": 55, ""labels"": [""Transaction""], ""start"": 44, ""text"": ""to function""}]"
" (2)The draft offer document filed with the designated stock exchange shall be made public by posting the same on the website of the designated stock exchange for seeking public comments for a period of seven working days from the date of filing the draft offer document with such exchange.
                 ",2363,"[{""end"": 29, ""labels"": [""Legal Term""], ""start"": 8, ""text"": ""draft offer document ""}, {""end"": 39, ""labels"": [""Transaction""], ""start"": 29, ""text"": ""filed with""}, {""end"": 69, ""labels"": [""Subject-Organisation""], ""start"": 44, ""text"": ""designated stock exchange""}, {""end"": 83, ""labels"": [""Transaction""], ""start"": 70, ""text"": ""shall be made""}, {""end"": 90, ""labels"": [""Object-General""], ""start"": 84, ""text"": ""public""}, {""end"": 117, ""labels"": [""Transaction""], ""start"": 94, ""text"": ""posting the same on the""}, {""end"": 125, ""labels"": [""Object-General""], ""start"": 118, ""text"": ""website""}, {""end"": 158, ""labels"": [""Subject-Organisation""], ""start"": 133, ""text"": ""designated stock exchange""}, {""end"": 186, ""labels"": [""Object-General""], ""start"": 171, ""text"": ""public comments""}, {""end"": 221, ""labels"": [""Date/Time""], ""start"": 203, ""text"": ""seven working days""}, {""end"": 245, ""labels"": [""Date/Time""], ""start"": 231, ""text"": ""date of filing""}, {""end"": 289, ""labels"": [""Subject-Organisation""], ""start"": 276, ""text"": ""such exchange""}, {""end"": 270, ""labels"": [""Legal Term""], ""start"": 250, ""text"": ""draft offer document""}, {""end"": 101, ""labels"": [""Objective""], ""start"": 70, ""text"": ""shall be made public by posting""}]"
" (6)The Board may, for reasons to be recorded in writing, at any stage, reject the application if the information, documents or evidence is found to be incomplete or false to the knowledge of the applicant.
                 ",4472,"[{""end"": 13, ""labels"": [""Authority""], ""start"": 8, ""text"": ""Board""}, {""end"": 94, ""labels"": [""Objective""], ""start"": 72, ""text"": ""reject the application""}, {""end"": 113, ""labels"": [""Object-General""], ""start"": 102, ""text"": ""information""}, {""end"": 124, ""labels"": [""Object-General""], ""start"": 115, ""text"": ""documents""}, {""end"": 136, ""labels"": [""Object-General""], ""start"": 128, ""text"": ""evidence""}, {""end"": 56, ""labels"": [""Transaction""], ""start"": 23, ""text"": ""reasons to be recorded in writing""}]"
" 9.(1)The issuer may make an advertisement in a national daily with wide circulation, on or before the issue opening date and such advertisement shall, amongst other things, contain the disclosures as per Schedule IV.
                 ",2375,"[{""end"": 16, ""labels"": [""Subject-Organisation""], ""start"": 9, ""text"": "" issuer""}, {""end"": 42, ""labels"": [""Object-General""], ""start"": 29, ""text"": ""advertisement""}, {""end"": 62, ""labels"": [""Object-General""], ""start"": 47, ""text"": "" national daily""}, {""end"": 121, ""labels"": [""Date/Time""], ""start"": 86, ""text"": ""on or before the issue opening date""}, {""end"": 144, ""labels"": [""Object-General""], ""start"": 131, ""text"": ""advertisement""}, {""end"": 197, ""labels"": [""Objective""], ""start"": 174, ""text"": ""contain the disclosures""}, {""end"": 197, ""labels"": [""Legal Term""], ""start"": 186, ""text"": ""disclosures""}, {""end"": 217, ""labels"": [""Legal Doc""], ""start"": 205, ""text"": ""Schedule IV.""}]"
" 6.(1) The draft offer document and offer document shall contain true, fair and material disclosures, which are necessary for the subscribers of the municipal debt securities to take an informed investment decision.
                 ",2355,"[{""end"": 31, ""labels"": [""Legal Term""], ""start"": 11, ""text"": ""draft offer document""}, {""end"": 50, ""labels"": [""Legal Term""], ""start"": 36, ""text"": ""offer document""}, {""end"": 100, ""labels"": [""Object-General""], ""start"": 65, ""text"": ""true, fair and material disclosures""}, {""end"": 141, ""labels"": [""Subject-Individual""], ""start"": 130, ""text"": ""subscribers""}, {""end"": 174, ""labels"": [""Legal Term""], ""start"": 149, ""text"": ""municipal debt securities""}, {""end"": 214, ""labels"": [""Objective""], ""start"": 186, ""text"": ""informed investment decision""}, {""end"": 100, ""labels"": [""Objective""], ""start"": 51, ""text"": ""shall contain true, fair and material disclosures""}]"
" 17. In order to remove any difficulties in the application or interpretation of these regulations, the Board may issue clarifications and guidelines, as deemed necessary.
 Page 11 of 12
                 ",2601,"[{""end"": 109, ""labels"": [""Authority""], ""start"": 104, ""text"": ""Board""}, {""end"": 134, ""labels"": [""Object-General""], ""start"": 120, ""text"": ""clarifications""}, {""end"": 149, ""labels"": [""Object-General""], ""start"": 139, ""text"": ""guidelines""}, {""end"": 98, ""labels"": [""Objective""], ""start"": 8, ""text"": ""order to remove any difficulties in the application or interpretation of these regulations""}]"
" (5)The compensation given to the key management personnel shall be disclosed in the report of the recognised stock exchange or recognised clearing corporation under section 134 of the Companies Act, 2013.
                 ",2894,"[{""end"": 20, ""labels"": [""Object-General""], ""start"": 8, ""text"": ""compensation""}, {""end"": 58, ""labels"": [""Subject-Individual""], ""start"": 34, ""text"": ""key management personnel""}, {""end"": 77, ""labels"": [""Objective""], ""start"": 59, ""text"": ""shall be disclosed""}, {""end"": 91, ""labels"": [""Object-General""], ""start"": 85, ""text"": ""report""}, {""end"": 124, ""labels"": [""Subject-Organisation""], ""start"": 99, ""text"": ""recognised stock exchange""}, {""end"": 159, ""labels"": [""Subject-Organisation""], ""start"": 128, ""text"": ""recognised clearing corporation""}, {""end"": 205, ""labels"": [""Legal Doc""], ""start"": 166, ""text"": ""section 134 of the Companies Act, 2013.""}]"
" 4A. The issuer shall make an application to one or more recognized stock exchange for listing of such securities therein:
 Provided that where the application is made to more than one recognised stock exchanges, the issuer shall choose one of them as the designated stock exchange:
                 ",2343,"[{""end"": 15, ""labels"": [""Subject-Organisation""], ""start"": 9, ""text"": ""issuer""}, {""end"": 41, ""labels"": [""Transaction""], ""start"": 30, ""text"": ""application""}, {""end"": 56, ""labels"": [""Value""], ""start"": 45, ""text"": ""one or more""}, {""end"": 82, ""labels"": [""Subject-Organisation""], ""start"": 57, ""text"": ""recognized stock exchange""}, {""end"": 94, ""labels"": [""Objective""], ""start"": 87, ""text"": ""listing""}, {""end"": 113, ""labels"": [""Legal Term""], ""start"": 103, ""text"": ""securities""}, {""end"": 159, ""labels"": [""Transaction""], ""start"": 148, ""text"": ""application""}, {""end"": 185, ""labels"": [""Value""], ""start"": 171, ""text"": ""more than one ""}, {""end"": 211, ""labels"": [""Subject-Organisation""], ""start"": 185, ""text"": ""recognised stock exchanges""}, {""end"": 223, ""labels"": [""Subject-Organisation""], ""start"": 217, ""text"": ""issuer""}, {""end"": 248, ""labels"": [""Value""], ""start"": 237, ""text"": ""one of them""}, {""end"": 282, ""labels"": [""Subject-Organisation""], ""start"": 256, ""text"": ""designated stock exchange:""}, {""end"": 41, ""labels"": [""Objective""], ""start"": 16, ""text"": ""shall make an application""}]"
" 34.The regulations specified in the Schedule shall be amended in the manner and to the extent stated therein.
                 ",4346,"[{""end"": 19, ""labels"": [""Legal Doc""], ""start"": 8, ""text"": ""regulations""}, {""end"": 45, ""labels"": [""Legal Doc""], ""start"": 37, ""text"": ""Schedule""}, {""end"": 62, ""labels"": [""Objective""], ""start"": 46, ""text"": ""shall be amended""}]"
" (2) The draft offer document shall be filed with the designated stock exchange, for dissemination on its website prior to the opening of the issue:
 Provided that where the issuer is a Corporate Municipal Entity, the final offer document shall be filed with the designated stock exchange, simultaneously with filing thereof with the Registrar of Companies, for dissemination on its website prior to the opening of the issue.
                 ",2380,"[{""end"": 29, ""labels"": [""Legal Term""], ""start"": 9, ""text"": ""draft offer document""}, {""end"": 79, ""labels"": [""Subject-Organisation""], ""start"": 54, ""text"": ""designated stock exchange""}, {""end"": 147, ""labels"": [""Legal Term""], ""start"": 142, ""text"": ""issue""}, {""end"": 44, ""labels"": [""Objective""], ""start"": 30, ""text"": ""shall be filed""}, {""end"": 180, ""labels"": [""Subject-Organisation""], ""start"": 173, ""text"": "" issuer""}, {""end"": 239, ""labels"": [""Legal Term""], ""start"": 218, ""text"": ""final offer document ""}, {""end"": 254, ""labels"": [""Objective""], ""start"": 239, ""text"": ""shall be filed ""}, {""end"": 288, ""labels"": [""Subject-Organisation""], ""start"": 263, ""text"": ""designated stock exchange""}, {""end"": 356, ""labels"": [""Authority""], ""start"": 334, ""text"": ""Registrar of Companies""}, {""end"": 424, ""labels"": [""Legal Term""], ""start"": 419, ""text"": ""issue""}, {""end"": 212, ""labels"": [""Subject-Organisation""], ""start"": 186, ""text"": ""Corporate Municipal Entity""}, {""end"": 391, ""labels"": [""Objective""], ""start"": 362, ""text"": ""dissemination on its website ""}, {""end"": 113, ""labels"": [""Objective""], ""start"": 85, ""text"": ""dissemination on its website""}, {""end"": 134, ""labels"": [""Date/Time""], ""start"": 114, ""text"": ""prior to the opening""}, {""end"": 411, ""labels"": [""Date/Time""], ""start"": 391, ""text"": ""prior to the opening""}, {""end"": 147, ""labels"": [""Transaction""], ""start"": 127, ""text"": ""opening of the issue""}, {""end"": 424, ""labels"": [""Transaction""], ""start"": 404, ""text"": ""opening of the issue""}]"
" 47[(6) An angel fund may also invest in the securities of companies incorporated outside India subject to such conditions or guidelines that may be stipulated or issued by the Reserve Bank of India and the Board from time to time.]
                 ",2729,"[{""end"": 21, ""labels"": [""Legal Term""], ""start"": 11, ""text"": ""angel fund""}, {""end"": 55, ""labels"": [""Legal Term""], ""start"": 45, ""text"": ""securities""}, {""end"": 68, ""labels"": [""Subject-Organisation""], ""start"": 59, ""text"": ""companies""}, {""end"": 37, ""labels"": [""Objective""], ""start"": 22, ""text"": ""may also invest""}, {""end"": 122, ""labels"": [""Object-General""], ""start"": 112, ""text"": ""conditions""}, {""end"": 136, ""labels"": [""Object-General""], ""start"": 126, ""text"": ""guidelines""}, {""end"": 198, ""labels"": [""Authority""], ""start"": 177, ""text"": ""Reserve Bank of India""}, {""end"": 212, ""labels"": [""Authority""], ""start"": 207, ""text"": ""Board""}, {""end"": 230, ""labels"": [""Date/Time""], ""start"": 218, ""text"": ""time to time""}]"
" 8.(1) The draft and final offer document shall be displayed on the websites of stock exchanges and shall be available for download in PDF / HTML formats.
                 ",2379,"[{""end"": 95, ""labels"": [""Subject-Organisation""], ""start"": 80, ""text"": ""stock exchanges""}, {""end"": 41, ""labels"": [""Legal Term""], ""start"": 11, ""text"": ""draft and final offer document""}, {""end"": 154, ""labels"": [""Object-General""], ""start"": 135, ""text"": ""PDF / HTML formats.""}, {""end"": 76, ""labels"": [""Objective""], ""start"": 42, ""text"": ""shall be displayed on the websites""}, {""end"": 131, ""labels"": [""Objective""], ""start"": 100, ""text"": ""shall be available for download""}]"
" 25.(1) The trades of listed municipal debt securities shall be cleared and settled through a recognised clearing corporation in the manner specified by the Board.
                 ",2457,"[{""end"": 54, ""labels"": [""Legal Term""], ""start"": 22, ""text"": ""listed municipal debt securities""}, {""end"": 71, ""labels"": [""Legal Term""], ""start"": 64, ""text"": ""cleared""}, {""end"": 83, ""labels"": [""Legal Term""], ""start"": 76, ""text"": ""settled""}, {""end"": 125, ""labels"": [""Subject-Organisation""], ""start"": 94, ""text"": ""recognised clearing corporation""}, {""end"": 162, ""labels"": [""Authority""], ""start"": 157, ""text"": ""Board""}, {""end"": 18, ""labels"": [""Legal Term""], ""start"": 12, ""text"": ""trades""}]"
" (4)The acquirer or the target company, as the case may be, shall along with the application referred to under sub-regulation (3) pay a non-refundable fee of rupees 51 [five lakh], 52 [by way of direct credit in the bank account through NEFT/RTGS/IMPS or any other mode allowed by RBI or] by way of a banker’s cheque or demand draft payable in Mumbai in favour of the Board.
                 ",4249,"[{""end"": 284, ""labels"": [""Authority""], ""start"": 281, ""text"": ""RBI""}, {""end"": 373, ""labels"": [""Authority""], ""start"": 368, ""text"": ""Board""}, {""end"": 251, ""labels"": [""Legal Term""], ""start"": 237, ""text"": ""NEFT/RTGS/IMPS""}, {""end"": 316, ""labels"": [""Legal Term""], ""start"": 301, ""text"": ""banker\u2019s cheque""}, {""end"": 332, ""labels"": [""Legal Term""], ""start"": 320, ""text"": ""demand draft""}, {""end"": 16, ""labels"": [""Subject-Organisation""], ""start"": 8, ""text"": ""acquirer""}, {""end"": 38, ""labels"": [""Subject-Organisation""], ""start"": 24, ""text"": ""target company""}, {""end"": 154, ""labels"": [""Objective""], ""start"": 130, ""text"": ""pay a non-refundable fee""}, {""end"": 179, ""labels"": [""Value""], ""start"": 158, ""text"": ""rupees 51 [five lakh]""}, {""end"": 129, ""labels"": [""Legal Doc""], ""start"": 111, ""text"": ""sub-regulation (3)""}]"
" (3)The draft offer document may also be displayed on the website of the issuer, merchant bankers and the stock exchanges where the revenue bonds are proposed to be listed.
                 ",2364,"[{""end"": 79, ""labels"": [""Subject-Organisation""], ""start"": 73, ""text"": ""issuer""}, {""end"": 97, ""labels"": [""Subject-Organisation""], ""start"": 81, ""text"": ""merchant bankers""}, {""end"": 121, ""labels"": [""Subject-Organisation""], ""start"": 105, ""text"": "" stock exchanges""}, {""end"": 28, ""labels"": [""Legal Term""], ""start"": 7, ""text"": "" draft offer document""}, {""end"": 50, ""labels"": [""Transaction""], ""start"": 29, ""text"": ""may also be displayed""}, {""end"": 65, ""labels"": [""Object-General""], ""start"": 58, ""text"": ""website""}, {""end"": 145, ""labels"": [""Legal Term""], ""start"": 132, ""text"": ""revenue bonds""}, {""end"": 171, ""labels"": [""Objective""], ""start"": 150, ""text"": ""proposed to be listed""}]"
" (2)In case the issuer fails to obtain listing or trading permission from any of the recognized stock exchanges where the municipal debt securities were proposed to be listed, it shall refund the entire monies received within seven days of receipt of intimation from stock exchange or in case of multiple stock exchange(s) within seven days from the earliest intimation rejecting the application for listing of municipal debt securities, and if any such money is not repaid after the issuer becomes liable to repay it, the issuer shall be liable to repay that money with interest at the rate of fifteen percent per annum till such refund is made:
 Provided that where the issuer is a body corporate to which the Companies Act, 2013, applies every director of the company who is an officer in default shall also be jointly and severally liable to repay that money with interest.]
                 ",2348,"[{""end"": 22, ""labels"": [""Subject-Organisation""], ""start"": 16, ""text"": ""issuer""}, {""end"": 68, ""labels"": [""Transaction""], ""start"": 39, ""text"": ""listing or trading permission""}, {""end"": 111, ""labels"": [""Subject-Organisation""], ""start"": 85, ""text"": ""recognized stock exchanges""}, {""end"": 147, ""labels"": [""Legal Term""], ""start"": 122, ""text"": ""municipal debt securities""}, {""end"": 174, ""labels"": [""Objective""], ""start"": 153, ""text"": ""proposed to be listed""}, {""end"": 191, ""labels"": [""Transaction""], ""start"": 185, ""text"": ""refund""}, {""end"": 209, ""labels"": [""Object-General""], ""start"": 203, ""text"": ""monies""}, {""end"": 236, ""labels"": [""Date/Time""], ""start"": 226, ""text"": ""seven days""}, {""end"": 282, ""labels"": [""Subject-Organisation""], ""start"": 267, ""text"": ""stock exchange ""}, {""end"": 322, ""labels"": [""Subject-Organisation""], ""start"": 305, ""text"": ""stock exchange(s)""}, {""end"": 340, ""labels"": [""Date/Time""], ""start"": 330, ""text"": ""seven days""}, {""end"": 395, ""labels"": [""Transaction""], ""start"": 370, ""text"": ""rejecting the application""}, {""end"": 407, ""labels"": [""Objective""], ""start"": 400, ""text"": ""listing""}, {""end"": 436, ""labels"": [""Legal Term""], ""start"": 411, ""text"": ""municipal debt securities""}, {""end"": 459, ""labels"": [""Object-General""], ""start"": 454, ""text"": ""money""}, {""end"": 473, ""labels"": [""Transaction""], ""start"": 467, ""text"": ""repaid""}, {""end"": 490, ""labels"": [""Subject-Organisation""], ""start"": 484, ""text"": ""issuer""}, {""end"": 529, ""labels"": [""Subject-Organisation""], ""start"": 523, ""text"": ""issuer""}, {""end"": 565, ""labels"": [""Object-General""], ""start"": 560, ""text"": ""money""}, {""end"": 579, ""labels"": [""Object-General""], ""start"": 571, ""text"": ""interest""}, {""end"": 620, ""labels"": [""Value""], ""start"": 587, ""text"": ""rate of fifteen percent per annum""}, {""end"": 637, ""labels"": [""Transaction""], ""start"": 631, ""text"": ""refund""}, {""end"": 678, ""labels"": [""Subject-Organisation""], ""start"": 672, ""text"": ""issuer""}, {""end"": 698, ""labels"": [""Legal Term""], ""start"": 684, ""text"": ""body corporate""}, {""end"": 731, ""labels"": [""Legal Doc""], ""start"": 712, ""text"": ""Companies Act, 2013""}, {""end"": 770, ""labels"": [""Subject-Individual""], ""start"": 747, ""text"": ""director of the company""}, {""end"": 799, ""labels"": [""Subject-Individual""], ""start"": 778, ""text"": ""an officer in default""}, {""end"": 851, ""labels"": [""Transaction""], ""start"": 846, ""text"": ""repay""}, {""end"": 862, ""labels"": [""Object-General""], ""start"": 857, ""text"": ""money""}, {""end"": 876, ""labels"": [""Object-General""], ""start"": 868, ""text"": ""interest""}, {""end"": 191, ""labels"": [""Objective""], ""start"": 179, ""text"": ""shall refund""}, {""end"": 835, ""labels"": [""Object-General""], ""start"": 814, ""text"": ""jointly and severally""}]"
" 70.Every issuer whose securities have been declared as eligible to be held in dematerialised form in a depository shall enter into an agreement with the depository in accordance with the provisions of regulation 43:
 Provided that no agreement shall be required to be entered into in case,— (i) the depository is the issuer of securities; or
(ii) the State or the Central Government is the issuer of Government securities.
Manner of handling share registry work
                 ",3109,"[{""end"": 383, ""labels"": [""Authority""], ""start"": 352, ""text"": ""State or the Central Government""}, {""end"": 16, ""labels"": [""Subject-Organisation""], ""start"": 10, ""text"": ""issuer""}, {""end"": 33, ""labels"": [""Legal Term""], ""start"": 23, ""text"": ""securities""}, {""end"": 98, ""labels"": [""Legal Term""], ""start"": 79, ""text"": ""dematerialised form""}, {""end"": 114, ""labels"": [""Legal Term""], ""start"": 104, ""text"": ""depository""}, {""end"": 144, ""labels"": [""Objective""], ""start"": 115, ""text"": ""shall enter into an agreement""}, {""end"": 164, ""labels"": [""Subject-Organisation""], ""start"": 154, ""text"": ""depository""}, {""end"": 215, ""labels"": [""Legal Doc""], ""start"": 202, ""text"": ""regulation 43""}, {""end"": 310, ""labels"": [""Subject-Organisation""], ""start"": 300, ""text"": ""depository""}, {""end"": 338, ""labels"": [""Legal Term""], ""start"": 328, ""text"": ""securities""}, {""end"": 262, ""labels"": [""Objective""], ""start"": 232, ""text"": ""no agreement shall be required""}, {""end"": 64, ""labels"": [""Transaction""], ""start"": 34, ""text"": ""have been declared as eligible""}]"
" (4)Upon receipt of the disclosures required under this Chapter, the stock exchange shall forthwith disseminate the information so received.
                 ",4336,"[{""end"": 83, ""labels"": [""Subject-Organisation""], ""start"": 69, ""text"": ""stock exchange""}, {""end"": 127, ""labels"": [""Objective""], ""start"": 84, ""text"": ""shall forthwith disseminate the information""}, {""end"": 35, ""labels"": [""Object-General""], ""start"": 24, ""text"": ""disclosures""}]"
" 30.The inspecting officer shall, as soon as possible, on completion of the inspection submit an inspection report to the Board:
 Provided that if directed to do so by the Board, he may submit an interim report.
                 ",3670,"[{""end"": 26, ""labels"": [""Authority""], ""start"": 8, ""text"": ""inspecting officer""}, {""end"": 114, ""labels"": [""Objective""], ""start"": 87, ""text"": ""submit an inspection report""}, {""end"": 127, ""labels"": [""Authority""], ""start"": 122, ""text"": ""Board""}, {""end"": 177, ""labels"": [""Authority""], ""start"": 171, ""text"": "" Board""}]"
